# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# Delta_hadronic^(5) alpha(MZ) = 0.027640
# 
# COLUMN DESCRIPTIONS:
# 1  Q (from SMDR_mcmc_EXPT down to 1 GeV)
# 2  alphaS
# 3  alpha
# 4  ms
# 5  md
# 6  mu
# 7  mmuon
# 8  melectron
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 2.2a graphs columns 2 and 3 as a function of column 1, and
# Figure 2.2b graphs columns 4, 5, 6, 7, and 8 as a function of column 1.
# 
0.869659  0.55877428  0.00744840  0.13623582  0.00684153  0.00316788  0.10462908  0.00049666
0.866405  0.56143268  0.00744820  0.13665956  0.00686281  0.00317775  0.10463047  0.00049667
0.863163  0.56412434  0.00744800  0.13708861  0.00688435  0.00318775  0.10463186  0.00049668
0.859933  0.56684998  0.00744780  0.13752308  0.00690617  0.00319787  0.10463326  0.00049668
0.856715  0.56961036  0.00744760  0.13796310  0.00692827  0.00320812  0.10463465  0.00049669
0.853509  0.57240627  0.00744740  0.13840881  0.00695065  0.00321850  0.10463604  0.00049670
0.850315  0.57523852  0.00744720  0.13886033  0.00697333  0.00322902  0.10463743  0.00049670
0.847133  0.57810793  0.00744701  0.13931780  0.00699630  0.00323967  0.10463882  0.00049671
0.843962  0.58101537  0.00744681  0.13978137  0.00701958  0.00325047  0.10464022  0.00049672
0.840804  0.58396174  0.00744661  0.14025118  0.00704317  0.00326141  0.10464161  0.00049672
0.837658  0.58694795  0.00744641  0.14072738  0.00706709  0.00327250  0.10464300  0.00049673
0.834523  0.58997495  0.00744621  0.14121014  0.00709133  0.00328375  0.10464439  0.00049674
0.831400  0.59304375  0.00744601  0.14169962  0.00711591  0.00329515  0.10464578  0.00049674
0.828289  0.59615535  0.00744581  0.14219599  0.00714084  0.00330671  0.10464718  0.00049675
0.825189  0.59931083  0.00744561  0.14269942  0.00716612  0.00331843  0.10464857  0.00049676
0.822101  0.60251128  0.00744541  0.14321011  0.00719177  0.00333033  0.10464996  0.00049676
0.819025  0.60575784  0.00744521  0.14372823  0.00721778  0.00334239  0.10465135  0.00049677
0.815960  0.60905169  0.00744500  0.14425398  0.00724419  0.00335464  0.10465274  0.00049678
0.812906  0.61239406  0.00744480  0.14478758  0.00727098  0.00336706  0.10465414  0.00049678
0.809864  0.61578623  0.00744460  0.14532924  0.00729818  0.00337968  0.10465553  0.00049679
0.806834  0.61922951  0.00744440  0.14587917  0.00732580  0.00339249  0.10465692  0.00049680
0.803814  0.62272529  0.00744420  0.14643760  0.00735384  0.00340549  0.10465831  0.00049680
0.800806  0.62627499  0.00744400  0.14700478  0.00738233  0.00341870  0.10465970  0.00049681
0.797809  0.62988010  0.00744380  0.14758096  0.00741126  0.00343212  0.10466110  0.00049682
0.794824  0.63354217  0.00744359  0.14816639  0.00744066  0.00344575  0.10466249  0.00049682
0.791850  0.63726280  0.00744339  0.14876135  0.00747054  0.00345961  0.10466388  0.00049683
0.788886  0.64104369  0.00744319  0.14936612  0.00750091  0.00347369  0.10466527  0.00049684
0.785934  0.64488657  0.00744299  0.14998100  0.00753179  0.00348801  0.10466666  0.00049684
0.782993  0.64879328  0.00744279  0.15060629  0.00756319  0.00350257  0.10466805  0.00049685
0.780063  0.65276571  0.00744258  0.15124231  0.00759513  0.00351738  0.10466945  0.00049686
0.777144  0.65680586  0.00744238  0.15188940  0.00762762  0.00353245  0.10467084  0.00049686
0.774236  0.66091581  0.00744218  0.15254792  0.00766069  0.00354779  0.10467223  0.00049687
0.771338  0.66509772  0.00744197  0.15321823  0.00769436  0.00356340  0.10467362  0.00049688
0.768452  0.66935388  0.00744177  0.15390071  0.00772863  0.00357929  0.10467501  0.00049688
0.765576  0.67368665  0.00744156  0.15459577  0.00776353  0.00359548  0.10467640  0.00049689
0.762711  0.67809853  0.00744136  0.15530383  0.00779909  0.00361196  0.10467780  0.00049690
0.759857  0.68259213  0.00744116  0.15602535  0.00783532  0.00362877  0.10467919  0.00049690
0.757013  0.68717018  0.00744095  0.15676077  0.00787226  0.00364589  0.10468058  0.00049691
0.754180  0.69183557  0.00744075  0.15751060  0.00790991  0.00366335  0.10468197  0.00049692
0.751358  0.69659132  0.00744054  0.15827535  0.00794832  0.00368116  0.10468336  0.00049692
0.748546  0.70144059  0.00744034  0.15905555  0.00798750  0.00369933  0.10468475  0.00049693
0.745745  0.70638674  0.00744013  0.15985180  0.00802748  0.00371787  0.10468615  0.00049693
0.742954  0.71143327  0.00743993  0.16066467  0.00806830  0.00373679  0.10468754  0.00049694
0.740174  0.71658389  0.00743972  0.16149482  0.00810999  0.00375612  0.10468893  0.00049695
0.737404  0.72184252  0.00743951  0.16234291  0.00815258  0.00377587  0.10469032  0.00049695
0.734645  0.72721329  0.00743931  0.16320965  0.00819611  0.00379605  0.10469171  0.00049696
0.731896  0.73270055  0.00743910  0.16409580  0.00824061  0.00381668  0.10469310  0.00049697
0.729157  0.73830893  0.00743889  0.16500214  0.00828612  0.00383779  0.10469450  0.00049697
0.726428  0.74404331  0.00743868  0.16592952  0.00833270  0.00385938  0.10469589  0.00049698
0.723710  0.74990887  0.00743848  0.16687884  0.00838037  0.00388148  0.10469728  0.00049699
0.721001  0.75591112  0.00743827  0.16785104  0.00842919  0.00390412  0.10469867  0.00049699
0.718303  0.76205590  0.00743806  0.16884713  0.00847921  0.00392731  0.10470006  0.00049700
0.715615  0.76834942  0.00743785  0.16986820  0.00853049  0.00395108  0.10470145  0.00049701
0.712937  0.77479829  0.00743764  0.17091538  0.00858308  0.00397547  0.10470284  0.00049701
